reviewId,hotelId,hotelName,source,submittedAt,overallRating,ratingLabel,reviewText,subRatings,verified,reviewerName,reviewerLocation,checkInDate,checkOutDate,travelCompanions,travelerCategories,language,isMachineTranslated,helpfulVotes,imagesCount,reviewPhotos,ownerResponse_text,ownerResponse_date,roomTypeId,isAnonymous,brandType
6a542bd74ead9732c75823de,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-13T00:06:28Z,10,Exceptional,Wonderful,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Patricia,San Antonio,2026-07-09T00:00:00Z,2026-07-12T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a541c794ead9732c755f3fa,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T23:00:29Z,10,Exceptional,Amazing,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Quintana,,2026-06-30T00:00:00Z,2026-07-05T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646681,False,Expedia
6a540d75ba249f2d22ec56d7,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T21:58:55Z,10,Exceptional,The room was clean and comfortable.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Ginviave,,2026-07-06T00:00:00Z,2026-07-07T00:00:00Z,Solo,Everyone,en,False,0,0,,,,201646681,False,Expedia
6a53fb4e4ead9732c750a3f5,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T20:39:38Z,10,Exceptional,Everything was great. Would highly recommend staying there,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,ERNEST,,2026-05-26T00:00:00Z,2026-05-27T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646678,False,Expedia
6a53e527ba249f2d22e61b3b,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T19:04:49Z,10,Exceptional,,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,James,,2026-07-04T00:00:00Z,2026-07-06T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a53c3894ead9732c7479ba5,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T16:41:33Z,10,Exceptional,"El casino está muy agradable, las habitaciones están pequeñas pero todo muy limpio",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 8,True,ERIC,,2026-06-07T00:00:00Z,2026-06-08T00:00:00Z,Family with small children,Family with small children,es,False,0,0,,,,314062413,False,Expedia
6a534e3b4ead9732c73a6085,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T08:21:49Z,10,Exceptional,噴水が見える部屋に泊まりました。1日中見ていても飽きないくらい素敵な景色が見られて大変すばらしい滞在になりました。,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,MIDORI,,2026-07-01T00:00:00Z,2026-07-05T00:00:00Z,Family,Families,ja,False,0,0,,,,201646678,False,Expedia
6a51daea69b0771536139538,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T06:00:00Z,6,Good,Too expensive was not that great,Cleanliness: 8; Service: 8; Hotel condition: 8; Amenities: 6,True,Maria,,2026-05-24T00:00:00Z,2026-05-27T00:00:00Z,,Everyone,en,False,0,0,,,,201646678,False,Expedia
6a52f8f24ead9732c732d601,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T02:23:34Z,8,Very good,"Must’ve been an off day. The room was hot when we got there after a long eight hour flight course it’s hot in Las Vegas but the AC technician fixed it within one hour very impressed sickly, the hot water in the room never got hot,It was warm water at best and sometimes cold other than that it was good, probably will not go back to the to the Bellagio.
Thanks",Cleanliness: 8; Service: 10; Hotel condition: 8; Amenities: 6,True,Gus,,2026-07-06T00:00:00Z,2026-07-10T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646678,False,Expedia
6a5196685acf8d5449a2230b,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T01:10:00Z,6,Good,It was a good experience but just that,Cleanliness: 10; Service: 6; Hotel condition: 10; Amenities: 6,True,Crystal,Converse,2026-07-01T00:00:00Z,2026-07-04T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a52dc21ba249f2d22c87266,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-12T00:15:17Z,10,Exceptional,The property is located on the strip. The view from the room was awesome.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,ANGEL,Paducah,2026-05-29T00:00:00Z,2026-05-31T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a52c22b47763143b10900c4,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-11T22:23:14Z,10,Exceptional,Beautiful hotel !,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Heather,,2026-05-11T00:00:00Z,2026-05-15T00:00:00Z,Friends,Friends,en,False,0,0,,,,314062413,False,Expedia
6a5144f0e63ae760db1da5ae,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-11T19:20:00Z,10,Exceptional,Rooms were very clean.  Highly recommend the fountain view.,Cleanliness: 10; Service: 8; Hotel condition: 10; Amenities: 10,True,Kimberly,,2026-07-03T00:00:00Z,2026-07-05T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a52966169b07715362805f0,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-11T19:16:46Z,8,Very good,👍,Cleanliness: 8; Service: 8; Hotel condition: 8; Amenities: 8,True,Robert,,2026-06-30T00:00:00Z,2026-07-03T00:00:00Z,Family,Families,en,False,0,0,,,,314062401,False,Expedia
6a5295b3ba249f2d22bf5fd1,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-11T19:16:19Z,10,Exceptional,I loved my stay in Bellagio Hotel.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Susana Rodriguez,,2026-07-08T00:00:00Z,2026-07-11T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646678,False,Expedia
6a4d6f51e75710610225d25b,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-11T09:43:23Z,10,Exceptional,,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Shawn,,2026-07-03T00:00:00Z,2026-07-07T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a5163ef5acf8d54499c0073,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T21:29:04Z,10,Exceptional,Great as usual!,Cleanliness: 10; Service: 10; Hotel condition: 8; Amenities: 10,True,Alexey,,2026-07-05T00:00:00Z,2026-07-10T00:00:00Z,Family,Families,en,False,0,0,,,,314062401,False,Expedia
6a5160415acf8d54499b9392,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T21:13:31Z,10,Exceptional,Hotel was clean and beautiful. Staff was helpful and entertaining.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Mario,,2026-07-02T00:00:00Z,2026-07-05T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a515e0ada6ccd4c604ac287,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T21:03:48Z,10,Exceptional,One of thw best in vegas,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Kevin,,2026-07-07T00:00:00Z,2026-07-10T00:00:00Z,Family,Families,en,False,0,0,,,,202101441,False,Expedia
6a51530c56155e7688c2a48e,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T20:25:58Z,4,Fair,"A hotel of this status needs to provide better inclusive ammenities for guests…like a basic coffee machine (you can purchase alcohol everywhere but a basic espresso is difficult to find) why not include resort fees… a single price whether high or low is understood. Add-ons like ‘resort fees’ feel like a money grab, especially since the gym is temporary and the beautiful resort pools are part of the allure.",Cleanliness: 10; Service: 6; Hotel condition: 6; Amenities: 6,True,Tim,,2026-07-08T00:00:00Z,2026-07-10T00:00:00Z,Partner; Family,Partner; Couples; Families,en,False,0,0,,,,314062413,False,Expedia
6a513d73e63ae760db1c87d8,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T18:45:56Z,10,Exceptional,We had a great time staying here and will come back again next time.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Fangi,Irvine,2026-07-07T00:00:00Z,2026-07-09T00:00:00Z,Family,Families,en,False,0,4,"{'url': 'https://a.travel-assets.com/ugc/hotel-reviews/a0a70ee2-ddd5-4ab1-8099-07c3493b454f-1783709127184.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/a0a70ee2-ddd5-4ab1-8099-07c3493b454f-1783709127184.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/5ebe91e3-90f6-49fd-af6f-889558a9d9e0-1783709130350.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/5ebe91e3-90f6-49fd-af6f-889558a9d9e0-1783709130350.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/4416d670-a174-41da-b7c9-ee7fcfcb5877-1783709131256.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/4416d670-a174-41da-b7c9-ee7fcfcb5877-1783709131256.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/9026812a-dab4-4c25-8b29-bda2557c60d1-1783709133281.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/9026812a-dab4-4c25-8b29-bda2557c60d1-1783709133281.jpg?resize=100:*', 'caption': None}",,,212401485,False,Expedia
6a5126ab6eb7877a7d4421be,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T17:07:21Z,2,Poor,H,Cleanliness: 2; Service: 2; Hotel condition: 2; Amenities: 2,True,Jasen Christopher,,2026-07-05T00:00:00Z,2026-07-07T00:00:00Z,Solo,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a51248b6eb7877a7d43c602,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T16:59:35Z,10,Exceptional,Excelente,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Derbis Yedeli Dominguez,,2026-07-06T00:00:00Z,2026-07-09T00:00:00Z,Family,Families,en,False,0,0,,,,201646678,False,Expedia
6a5045084d2a09060c8aa865,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T14:16:51Z,10,Exceptional,"Rooms were great. 
Buffet was awesome. 
Nice casino. 
Love the Bellagio fountains.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Billy,,2026-07-05T00:00:00Z,2026-07-09T00:00:00Z,Friends,Friends,en,False,0,0,,,,201646681,False,Expedia
6a3ae222ee42740e6afbb5b2,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T13:57:17Z,6,Good,"So noisy, old hotels",Cleanliness: 4; Service: 4; Hotel condition: 4; Amenities: 4,True,Sung-Woo,,2026-06-16T00:00:00Z,2026-06-18T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062413,False,Expedia
6a5063e14d2a09060c8e8e0f,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-10T03:17:04Z,10,Exceptional,Fabulous hotel. Wonderful staff. Delicious eats,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Arlene A,,2026-06-30T00:00:00Z,2026-07-03T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a5029e50cf7b15da693f8ba,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T23:09:02Z,10,Exceptional,Amazing zone,Service: 10; Hotel condition: 8; Amenities: 8,True,Vilma,,2026-06-30T00:00:00Z,2026-07-01T00:00:00Z,Family with small children,Family with small children,en,False,0,0,,,,314062413,False,Expedia
6a5004eef2f5b239158a3f6b,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T20:55:04Z,10,Exceptional,"So much to do there 2 days wasn't enough. The staff were really nice, the room was really nice, the pool area nice, the fountains nice",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Ed,,2026-07-07T00:00:00Z,2026-07-09T00:00:00Z,Solo,Everyone,en,False,0,3,"{'url': 'https://a.travel-assets.com/ugc/hotel-reviews/73de0dda-ceb3-41a2-a488-234ea8d49be1-1783630471324.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/73de0dda-ceb3-41a2-a488-234ea8d49be1-1783630471324.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/13d40221-346f-414e-9913-51818b1836a8-1783630483395.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/13d40221-346f-414e-9913-51818b1836a8-1783630483395.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/0034d556-c70e-4543-b9ce-7eaf8dda48b2-1783630476730.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/0034d556-c70e-4543-b9ce-7eaf8dda48b2-1783630476730.jpg?resize=100:*', 'caption': None}",,,201646678,False,Expedia
6a5006f20cf7b15da68f69e5,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T20:40:23Z,8,Very good,Best of the best,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Ferdinand,,2026-07-06T00:00:00Z,2026-07-09T00:00:00Z,Family with small children,Family with small children,en,False,0,0,,,,314062401,False,Expedia
6a4ffe720cf7b15da68e2feb,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T20:03:49Z,10,Exceptional,The accommodations and hotel were first class.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Kimberly,,2026-06-03T00:00:00Z,2026-06-06T00:00:00Z,Friends,Friends,en,False,0,0,,,,314062401,False,Expedia
6a4ff1334d2a09060c7eadab,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T19:07:36Z,10,Exceptional,Staff & property are excellent!,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Michael,,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a42d0b00a6241778807e091,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T18:02:02Z,8,Very good,"My room was okay, you basically pay for the location.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 8,True,Olga,,2026-06-26T00:00:00Z,2026-06-29T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a4fb02a8ea472409f7528a8,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T14:29:17Z,10,Exceptional,Simplemente perfecto!,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,SERGIO RODRIGUEZ,,2026-05-29T00:00:00Z,2026-06-01T00:00:00Z,Partner,Partner; Couples,es,False,0,0,,,,314062401,False,Expedia
6a4e319c059b0742e4100bed,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T11:50:00Z,10,Exceptional,"The hotel is absolutely beautiful.   I enjoyed the location, professionalism and all the other great benefits of this casino. The complaints I do have, is the cleanliness of the shower, the room not having a microwave. The refrigerator taking up all the space, with alcohol and a few bottles of water.  So you don't have anywhere to put left overs that you can't eat from the restaurants, so you are forced to eat all your food. Also if someone is a recovering addict due to alcohol,  the temptation is there unfortunately.   Less alcohol please, and more space for water and other healthy beverages for one to stay hydrated. Thank you",Cleanliness: 10; Service: 10; Hotel condition: 8; Amenities: 8,True,Renee,,2026-07-01T00:00:00Z,2026-07-06T00:00:00Z,,Everyone,en,False,0,0,,,,314062401,False,Expedia
6a4f445b31b1f3670ecf113e,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T06:50:36Z,10,Exceptional,"Staff were phenomenal and kind, accommodating and the property was extremely well kept. The rooms are comfortable and clean.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 8,True,Chris,,2026-07-01T00:00:00Z,2026-07-06T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062401,False,Expedia
6a4f2d24b22bb93b0a7bea9f,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T05:11:44Z,10,Exceptional,"We had a wonderful stay at the Bellagio. The staff was helpful and welcoming, and the place was immaculate. Loved it.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Wilian,,2026-07-07T00:00:00Z,2026-07-08T00:00:00Z,Family with small children,Family with small children,en,False,0,0,,,,314062413,False,Expedia
6a4f2779b22bb93b0a7b6ae0,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T04:46:27Z,6,Good,Casino,Cleanliness: 8; Service: 8; Hotel condition: 8; Amenities: 8,True,Bohdan,,2026-07-07T00:00:00Z,2026-07-08T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,314062413,False,Expedia
6a4f093f683ca077b0b90fbb,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T02:46:58Z,10,Exceptional,Bellagio is located in the heart of Las Vegas Strip and just taken around 15-20' to the airport. An excellent hotel to stay. Breakfast at COMO is delicious.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Yen Zhong,,2026-07-03T00:00:00Z,2026-07-07T00:00:00Z,Friends; Family with small children,Friends; Family with small children,en,False,0,0,,,,314062413,False,Expedia
6a4f074db22bb93b0a77f8c8,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T02:30:28Z,10,Exceptional,Having a fountain view room was wonderful! The hotel is centrally located on the strip.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Carolyn,,2026-07-05T00:00:00Z,2026-07-08T00:00:00Z,Family,Families,en,False,0,0,,,,201646678,False,Expedia
6a4f01b2683ca077b0b82473,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-09T02:05:20Z,10,Exceptional,Muy limpio,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,BERTHA ALEJANDRA,,2026-07-02T00:00:00Z,2026-07-05T00:00:00Z,Family with small children,Family with small children,es,False,0,0,,,,314062413,False,Expedia
6a4edde3b22bb93b0a7303ed,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T23:34:54Z,6,Good,"When we walked into our room, we noticed there were used glasses of water and thr ice bucket had water in it, the garbage was full and the beds looked like someone took a nap on top of the sheets.. we complained and they moved us as well as gave us a credit and the second room was good except the shower had a used bar of soap on the soap shelf… so I was a little disappointed",Cleanliness: 6; Service: 10; Hotel condition: 10,True,giuseppe,,2026-07-07T00:00:00Z,2026-07-08T00:00:00Z,,Everyone,en,False,0,0,,,,314062413,False,Expedia
6a4ec732b22bb93b0a6ff5e7,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T21:55:38Z,10,Exceptional,T,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Daniel,Portland,2026-03-12T00:00:00Z,2026-03-15T00:00:00Z,,Everyone,en,False,0,0,,,,201646681,False,Expedia
6a4eb5d5683ca077b0aec36b,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T20:42:13Z,8,Very good,"All great as always, the staff is fantastic.  I somehow missed or maybe they did not advertise it enough (not sure) that the gym and spa are closed until late 2026.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 6,True,james,,2026-06-30T00:00:00Z,2026-07-03T00:00:00Z,Friends,Friends,en,False,0,0,,,,201646678,False,Expedia
6a4eb10d683ca077b0ae1a33,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T20:23:56Z,10,Exceptional,"An absolutely unforgettable stay! Bellagio exceeded every expectation. The room was spotless, elegant, and incredibly comfortable. The staff was professional, friendly, and always ready to help. The location is perfect, and the fountains create a magical atmosphere every evening. Every detail made us feel like VIP guests. I would definitely stay here again and highly recommend it to anyone visiting Las Vegas!",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,nazanin,Irvine,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,Family with small children,Family with small children,en,False,0,1,"{'url': 'https://a.travel-assets.com/ugc/hotel-reviews/9d3992d5-9e91-4a9b-8fc0-ed768e17fa95-1783542156116.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/9d3992d5-9e91-4a9b-8fc0-ed768e17fa95-1783542156116.jpg?resize=100:*', 'caption': None}",,,201646680,False,Expedia
6a4e8ad9683ca077b0a882c1,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T17:53:04Z,10,Exceptional,"Es ist schon ein Hotel der Extraklasse! Ein einziger negativer Punkt ist zu erwähnen und das ist der Eincheckprozess. Der kann sehr lange dauern, bei uns 1 Stunde. 
Sehr positiv ist aber die Freundlichkeit des Personals zu erwähnen, die trotz der hohen Gästezahl alles gut bewältigten!",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Markus,,2026-07-05T00:00:00Z,2026-07-07T00:00:00Z,Partner,Partner; Couples,de,False,0,0,,,,201646678,False,Expedia
6a4e5ca4059b0742e4151b24,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T14:23:41Z,8,Very good,Room and property are fabulous.  Check in was terrible and the price of food and drinks was over the top.  When you pay $33 for a less than 8 oz drink at the pool I consider that very much overpriced.,Cleanliness: 10; Service: 6; Hotel condition: 10; Amenities: 8,True,Katherine D,,2026-07-04T00:00:00Z,2026-07-07T00:00:00Z,Family,Families,en,False,0,0,,,,314062401,False,Expedia
6a4e1468621d664156198103,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T09:14:53Z,10,Exceptional,"Bellagio is amazing, very clean, so many things to do",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Akshay Prafulchandra,,2026-06-29T00:00:00Z,2026-07-01T00:00:00Z,Partner; Friends,Partner; Couples; Friends,en,False,0,0,,,,201646681,False,Expedia
6a4de15139ecee205f5772d3,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T05:50:34Z,10,Exceptional,"We stay at the Bellagio for the location and the restaurants. The rooms are pleasant, but certainly not over-the-top. The lobby contains art and displays that are unique and colorful. The lines for check-in are often long. As a 3rd party reservation user (Expedia) I would appreciate being given the opportunity to check-in remotely in order to avoid these lines.
However, once you get through the line, the agents are extremely cheery and helpful. Sadelle's (their restaurant adjacent to the seasonal art display) is fabulous. Try breakfast in this beautiful restaurant or their A+ matzo ball soup for lunch! The staff there works extremely hard to make your meal delicious and provide you with a great experience.",Cleanliness: 10; Hotel condition: 10; Amenities: 8,True,Joy,,2026-07-05T00:00:00Z,2026-07-06T00:00:00Z,Partner; Friends,Partner; Couples; Friends,en,False,0,0,,,,314062401,False,Expedia
6a4db7e039ecee205f52d4b6,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-08T02:39:10Z,10,Exceptional,Breakfast buffet was awesome,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 8,True,Nick,,2026-07-02T00:00:00Z,2026-07-06T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,212416864,False,Expedia
6a4d753339ecee205f4a1416,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-07T21:57:00Z,10,Exceptional,The best hotel on the strip. I was in one of the newer restore rooms and the air purifier and shower filter are a nice touch. Pool area is awesome and it has the best bed ever. Would love to come back.,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Nicole,,2026-06-07T00:00:00Z,2026-06-08T00:00:00Z,Family,Families,en,False,0,7,"{'url': 'https://a.travel-assets.com/ugc/hotel-reviews/69a659d6-7402-4ff7-9223-56aba7ad5b4b-1783461391365.jpg?resize=*:270', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/69a659d6-7402-4ff7-9223-56aba7ad5b4b-1783461391365.jpg?resize=*:75', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/54a18165-8007-433a-9dd7-9b39d2f7d6ab-1783461393379.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/54a18165-8007-433a-9dd7-9b39d2f7d6ab-1783461393379.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/5a7b9791-2c3f-4fee-9092-c31e47fa767c-1783461391539.jpg?resize=*:270', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/5a7b9791-2c3f-4fee-9092-c31e47fa767c-1783461391539.jpg?resize=*:75', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/f07dec14-be4b-4d86-afe0-0673795dc583-1783461390848.jpg?resize=*:270', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/f07dec14-be4b-4d86-afe0-0673795dc583-1783461390848.jpg?resize=*:75', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/eeb2eb95-b947-4167-8660-37efabed4255-1783461392515.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/eeb2eb95-b947-4167-8660-37efabed4255-1783461392515.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/f42a711f-7c63-4408-a23f-d597c63bed1f-1783461394466.jpg?resize=360:*', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/f42a711f-7c63-4408-a23f-d597c63bed1f-1783461394466.jpg?resize=100:*', 'caption': None}; {'url': 'https://a.travel-assets.com/ugc/hotel-reviews/8eb9ab4f-3f86-4238-949c-df582f571123-1783461393726.jpg?resize=*:270', 'thumbnailUrl': 'https://a.travel-assets.com/ugc/hotel-reviews/8eb9ab4f-3f86-4238-949c-df582f571123-1783461393726.jpg?resize=*:75', 'caption': None}",,,212416862,False,Expedia
6a4d5bf4c632405f66ec4f29,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-07T20:08:34Z,2,Poor,The water from faucets smelled horrible. Ice machine didn’t work. Hallway smelled like mildew. The rooms are wayyyyy too far from front desk. The food was mediocre. This place is over priced and in no way worth it. I would NEVER stay here again.,Cleanliness: 6; Service: 10; Hotel condition: 6; Amenities: 4,True,Trudee V,Upper Marlboro,2026-07-01T00:00:00Z,2026-07-07T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646681,False,Expedia
6a4d1090c632405f66e10821,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-07T14:45:52Z,2,Poor,"Réservation annulée arrivés à l'hotel, alors que nous avions déjà payé!!!!
La pire expérience de notre vie! Se retrouver à la rue à 0h00 à Las Vegas, avec plus une chambre dispo sur le Strip, avec 4 valises!!!
Il semble que ce ne soit pas exceptionnel, et que le surbooking est une de leurs habitudes!!",Cleanliness: 2; Service: 2; Hotel condition: 2; Amenities: 2,True,Eddy Jean,,2026-06-27T00:00:00Z,2026-07-04T00:00:00Z,Partner,Partner; Couples,fr,False,0,0,,,,201646681,False,Expedia
6a4d049f39ecee205f39bab2,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-07T13:53:19Z,10,Exceptional,Super clean and convenient and good service,Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Meiji,,2026-07-05T00:00:00Z,2026-07-06T00:00:00Z,Partner; Friends,Partner; Couples; Friends,en,False,0,0,,,,314062401,False,Expedia
6a4c74ceab9bba5d54b52c3a,140596,Bellagio Las Vegas United States Of America,hotels,2026-07-07T03:40:11Z,10,Exceptional,"Great hotel, casino. Worth every dollar.",Cleanliness: 10; Service: 10; Hotel condition: 10; Amenities: 10,True,Edward,,2026-07-03T00:00:00Z,2026-07-06T00:00:00Z,Partner,Partner; Couples,en,False,0,0,,,,201646678,False,Expedia
